name,title,facility_name,place_supplement,category_names,event_date1,event_close_date1,event_date2,event_close_date2,event_date3,event_close_date3,event_date4,event_close_date4,event_date5,event_close_date5,event_date_supplement,body,event_uri,target,fee,nursery,capacity,advance_entry,advance_supplement,circle_name,sponsor_supplement,inquiry_email,inquiry_tel,inquiry_uri,memo,image_file_name,image_file_upload_path,image2_file_name,image2_file_upload_path,image3_file_name,image3_file_upload_path,append_file_name,append_file_upload_path,append2_file_name,append2_file_upload_path,append3_file_name,append3_file_upload_path,state
2021060100071 ,いっしょにあそぼ! ねんね・ごろんの赤ちゃんと,浜松こども館,6階　ホール,"遊ぶ
交流",2021/7/6,,,,,,,,,,10:30～11:30,わらべうたや絵本で赤ちゃんとの時間を楽しみましょう。,https://kodomokan.entetsuassist-dms.com/event/detail/754,0歳の子とその保護者,"無料
※入館料：大人200円／小・中・高校生100円／就学前児童無料（保護者同伴）",,15組,不要,,浜松こども館,,,053-450-9111,https://kodomokan.entetsuassist-dms.com/,,,,,,,,,,,,,,public
2021060100125 ,音と遊ぼうリトミック,浜松こども館,6階　ホール,遊ぶ,2021/7/5,,,,,,,,,,①10:30～11:10　②11:20～12:00,"親子で楽しくリトミック!

年齢の近い子どもや親同士、リズムに合わせたくさん体を動かしましょう。",https://kodomokan.entetsuassist-dms.com/event/detail/758,2～3歳の子とその保護者,"1家族　200円
※入館料：大人200円／小・中・高校生100円／就学前児童無料（保護者同伴）",,各回10組,不要,,浜松こども館,,,053-450-9111,https://kodomokan.entetsuassist-dms.com/,,,,,,,,,,,,,,public
2021060100057 ,助産師さんのベビーマッサージ,浜松こども館,6階　ホール,"学ぶ
相談",2021/7/2,,,,,,,,,,10:30～11:30（終了後～12時まで個別相談・自由参加）,"助産師によるオイルを使わないベビーマッサージの指導と、育児のヒントになるこばなしがあります。　

持ち物：バスタオル",https://kodomokan.entetsuassist-dms.com/event/detail/752,0歳の子とその保護者,"1家族　300円
※入館料：大人200円／小・中・高校生100円／就学前児童無料（保護者同伴）",,15組,不要,,浜松こども館,,,053-450-9111,https://kodomokan.entetsuassist-dms.com/,,,,,,,,,,,,,,public
2021060100101 ,いっしょにあそぼ! ヨチヨチちゃんと,浜松こども館,6階　ホール,"遊ぶ
交流",2021/7/1,,,,,,,,,,10:30～11:30,"前半は、親子でふれあい遊びをしたり、ソフトブロックの一本橋やカラートンネルで遊んだりします。

後半は交流会があります。みんなで一緒におしゃべりしませんか？",https://kodomokan.entetsuassist-dms.com/event/detail/756,1歳の子（ヨチヨチ歩き期）とその保護者,"無料
※入館料：大人200円／小・中・高校生100円／就学前児童無料（保護者同伴）",,15組,不要,,浜松こども館,,,053-450-9111,https://kodomokan.entetsuassist-dms.com/,,,,,,,,,,,,,,public
2021060100033 ,ここみのおしゃべりサロン～歯科衛生士と赤ちゃんの歯のこと話そう～,浜松こども館,6階　ホール,"学ぶ
交流",2021/7/9,,,,,,,,,,13:30～15:00,"あかちゃんの歯磨きはいつからするの？どうやればいいの？

歯科衛生士を囲んでみんなで輪になって赤ちゃんのお口の気になることをお話しましょう!

持ち物:歯ブラシ、ガーゼ（なければ当日販売あります。100円。※数に限りがあります。）",https://kodomokan.entetsuassist-dms.com/event/detail/750,妊婦と0歳児親子,"1家族100円
※入館料：大人200円／小・中・高校生100円／就学前児童無料（保護者同伴）",,12組,要,"【事前電話予約】6/25(金)10:00～
※先着順",浜松こども館,,,053-450-9111,https://kodomokan.entetsuassist-dms.com/,"◆イベント名　～妊婦さんもOK!ゆらゆらボトルであかちゃんごきげん～　→　～歯科衛生士と赤ちゃんの歯のこと話そう～　伴い、内容欄もゆらゆらボトルから、歯科内容へ差し替え。
◆対象　妊婦と0歳児親子　→　0歳児親子　（6/1國井）
",,,,,,,,,,,,,public
2021051400081 ,【8月31日まで】北部水泳場　屋外プールオープン,,北部水泳場（中区高丘西4-7-1）,スポーツ,2021/6/26,,2021/8/31,,,,,,,,9：30～17：00,"【開催期間：6月26日（土）～8月31日（火）】

屋内プールは、平日・土曜は21時、日曜・祝日は20時30分まで。
ウォータースライダーは土日祝11時より運転、7月22日(木）～8月31日(火）は毎日運転。
オムツ・水遊びパンツ着用のみではプールに入れません。
",http://public-swimming-pool.com/hokubu-blog/2021/06/post-121.html,,大人520円、小中高生260円、未就学児無料,,,不明,,,北部水泳場,,053-438-0220,https://hokubu.public-swimming-pool.com/,"https://www.city.hamamatsu.shizuoka.jp/c-machi/event/2021050385.html
HP詳細待ち（5/14國井）",,,,,,,,,,,,,public
2021060100316 ,不登校やニート、ひきこもり等の悩みに応える合同相談会,,浜北文化センター（浜北区貴布祢291-1）,相談,2021/10/2,,,,,,,,,,,合同相談会は、ニート・ひきこもり・不登校等の子ども・若者を支援する相談機関・支援機関、就労支援団体、通信制・定時制高等学校、サポート校、長期欠席生徒選抜実施の県立高等学校等がブースを設置して無料で個別相談に応じるものです。,https://www.pref.shizuoka.jp/kyouiku/kk-080/soudannkai/documents/4kaijyour3.pdf,,無料,,,不明,,,静岡県教育委員会社会教育課 ,kyoui_shakyo@pref.shizuoka.lg.jp,054-221-3305,https://www.pref.shizuoka.jp/kyouiku/kk-080/soudannkai/goudousoudannkai.html,昨年度は未就学児～小学生対象の団体参加があったため登録（6/1國井）,,,,,,,,,,,,,public
2021060100309 ,里親制度の説明会,,浜北文化センター（浜松市浜北区貴布祢291-1）,相談,2021/9/25,,,,,,,,,,午前10時～午前11時30分,"里親について知りたい、なりたい方を対象に里親制度の説明会を行っています。
",https://www.city.hamamatsu.shizuoka.jp/jidosodan/soudan/jiso/satooya.html,,,,,要,開催日の前日までに電話またはEメールで名前、電話番号を添えて児童相談所へお申し込みください。,,児童相談所,jidosodan@city.hamamatsu.shizuoka.jp,053-457-2703,,,,,,,,,,,,,,,public
2021060100293 ,里親制度の説明会,,児童相談所（中区中央一丁目12番１号）,相談,2021/7/27,,2021/8/12,,,,,,,,午後7時～8時30分,"里親について知りたい、なりたい方を対象に里親制度の説明会を行っています。
",https://www.city.hamamatsu.shizuoka.jp/jidosodan/soudan/jiso/satooya.html,,,,,要,開催日の前日までに電話またはEメールで名前、電話番号を添えて児童相談所へお申し込みください。,,児童相談所,jidosodan@city.hamamatsu.shizuoka.jp,053-457-2703,,,,,,,,,,,,,,,public
2021060200047 ,親子てならい教室,,賀茂真淵記念館（中区東伊場一丁目22番2号）,学ぶ,2021/7/24,2021/7/25,,,,,,,,,午後1時30分～3時30分,手習い体験や学校の習字の課題練習,http://www.mabuchi-kinenkan.jp/event/index.html#015,小・中学生とその保護者(中学生に限り、友達同士でも可),,,1日各12組（24名）,要,,,賀茂真淵記念館,kamonomabuchikinenkan@na.commufa.jp,053-456-8050,http://www.mabuchi-kinenkan.jp/,"https://www.city.hamamatsu.shizuoka.jp/bunkazai/event/2021050083.html
",,,,,,,,,,,,,public
2021060200054 ,9月の生き物観察会,浜名湖体験学習施設ウォット,,"学ぶ
自然",2021/9/4,,,,,,,,,,10:30～12:00,浜名湖で生き物を採集し、飼育員が生き物について解説します。 ,https://ulotto.entetsuassist-dms.com/event/,全対象,"1名100円
【入館料】大人320円、高校生以下・70歳以上の方は無料",,10名（応募者多数の場合抽選）,要,,浜名湖体験学習施設ウォット,,,053-592-2880,https://ulotto.entetsuassist-dms.com/,,,,,,,,,,,,,,public
2021060200078 ,バックヤードツアー,浜名湖体験学習施設ウォット,,学ぶ,2021/9/18,,,,,,,,,,10:30～11:30,普段は見ることができないウォットのバックヤードを見学しながら、飼育員の仕事を学びます。 ,https://ulotto.entetsuassist-dms.com/event/,全対象,"1名100円
【入館料】大人320円、高校生以下・70歳以上の方は無料",,10名（応募者多数の場合抽選）,要,,浜名湖体験学習施設ウォット,,,053-592-2880,https://ulotto.entetsuassist-dms.com/,,,,,,,,,,,,,,public
2021060200061 ,エサやり体験ツアー（予備水槽コース）,浜名湖体験学習施設ウォット,,学ぶ,2021/9/11,,,,,,,,,,10:30～11:30,バックヤードにある予備水槽の生き物に与えるエサの用意からエサやりまでを体験できます。,https://ulotto.entetsuassist-dms.com/event/,全対象,"1名100円
【入館料】大人320円、高校生以下・70歳以上の方は無料",,10名（応募者多数の場合抽選）,要,,浜名湖体験学習施設ウォット,,,053-592-2880,https://ulotto.entetsuassist-dms.com/,,,,,,,,,,,,,,public
2021060200092 ,ウォットファクトリー　ウニランタン工作,浜名湖体験学習施設ウォット,,作る,2021/9/26,,,,,,,,,,10：30～11：30,ウニの殻を使って、ランタンを作ります。,https://ulotto.entetsuassist-dms.com/event/,全対象,"1名200円
【入館料】大人320円、高校生以下・70歳以上の方は無料",,10名（応募者多数の場合抽選）,要,,浜名湖体験学習施設ウォット,,,053-592-2880,https://ulotto.entetsuassist-dms.com/,,,,,,,,,,,,,,public
2021060200085 ,浜名湖サイエンスクラブ（ドーマンver.）,浜名湖体験学習施設ウォット,,学ぶ,2021/9/25,,,,,,,,,,10:30～12:00,浜名湖で「ドーマン」と呼ばれる、トゲノコギリガザミについて飼育員が解説します。,https://ulotto.entetsuassist-dms.com/event/,小学生以上,"1名100円
【入館料】大人320円、高校生以下・70歳以上の方は無料",,10名（応募者多数の場合抽選）,要,,浜名湖体験学習施設ウォット,,,053-592-2880,https://ulotto.entetsuassist-dms.com/,,,,,,,,,,,,,,public
2021060300075 ,グランシップ音楽の広場2021,,グランシップ　大ホール・海,文化芸術,2021/8/1,,,,,,,,,,15:00開演（14:15開場）,"音楽を奏でる人と聴く人が、大空間で一体となる「グランシップ音楽の広場」。
二年ぶりの開催となる今回は、誰もが安心して音楽を楽しめるよう、新型コロナウイルス感染症拡大防止策を講じた新しい形で、グランシップ大ホール・海に戻ってきます。
距離を保って配置されたオーケストラ奏者、動画投稿で会場に歌声を届ける「グランシップ音楽の広場リモート合唱団」に、豪華ゲストが加わり、会場が音楽でひとつに。
そして、本年は国内外の第一線で活躍する作曲家・野平一郎さんが「グランシップ音楽の広場」のために作曲したオリジナル楽曲「祝祭の打～煇(かがや)け五大陸～」が世界で初めて披露されます。五大陸を表す五つの和太鼓とオーケストラの共鳴を、ぜひ会場で体感してください。
音楽の喜びを分かち合う特別なステージが幕を開けます！",https://www.granship.or.jp/visitors/event/detail.php?id=2657,"
","全席指定／SS席4,800円、S席3,800円、A席2,800円、B席1,800円
こども・学生（4歳～28歳以下）1,000円　※3歳以下入場不可",,"
",不明,,,"グランシップチケットセンター
（公益財団法人静岡県文化財団、静岡県）",,054-289-9000,https://www.granship.or.jp/visitors/,http://www2.pref.shizuoka.jp/ALL/johohiroba.nsf/03/421D6BE5663411C4492586D1008230E9,,,,,,,,,,,,,public
2021060300082 ,グランシップ　ビッグバンド・ジャズ・フェスティバル2021,,グランシップ　大ホール・海,文化芸術,2021/8/15,,,,,,,,,,14:00～,"県内で活躍するビックバンドがグランシップに集結し、熱いパフォーマンスを披露。
大人から子どもまで幅広い年齢層が楽しめる真夏のジャズイベント。",https://www.granship.or.jp/visitors/event/detail.php?id=2662,"
","前売り1,000円、当日1,200円
※小学生以下無料",,"
",不明,,,"グランシップチケットセンター
（公益財団法人静岡県文化財団、静岡県）",,054-289-9000,https://www.granship.or.jp/visitors/,http://www2.pref.shizuoka.jp/ALL/johohiroba.nsf/03/E9524F8B721C32B9492586D10082C437,,,,,,,,,,,,,public
